is_practice,is_control,cost_matrix,payoff_matrix,weights,trial_num,nudge_index,trial_type,participant_id,selected_option,gross_earnings,net_earnings,uncovered_values,completion_tokens,prompt_tokens,total_tokens,reasoning_tokens,sum_reasoning_tokens,mean_reasoning_tokens,nudge,cot,source,fs,Unnamed: 0,type,original_item_cost,highlight_cost,click_values,original_cost_matrix,final_cost_matrix,highlight_weight,weights_deviation,click_cost,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,highlight_index,selected_option_highlight_value,trial_index,time_elapsed,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,weights_sum,n_prizes,n_baskets,idiosyncracy,n_uncovered,highlight_reveals,is_first_index_nudged,optimal_option
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[8, 8, 6, 6, 4], [7, 2, 4, 6, 3], [7, 7, 5, 3, 5]]","[5, 15, 10]",6,0,traffic-light-mouselab,12,0,0.07166666595,0.066666666,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,10.0,5,0,False,0
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[4, 5, 4, 5, 5], [7, 4, 6, 6, 8], [7, 4, 6, 4, 10]]","[2, 12, 16]",7,2,traffic-light-mouselab,12,4,0.08866666578,0.0869999991299999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,3,5,16.0,5,5,True,4
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[4, 5, 5, 8, 4], [5, 4, 3, 3, 5], [6, 3, 6, 6, 4]]","[4, 6, 20]",8,2,traffic-light-mouselab,12,0,0.0553333327799999,0.05366666613,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,20.0,5,5,True,3
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[6, 2, 4, 5, 5], [5, 5, 5, 7, 3], [2, 6, 8, 3, 4]]","[5, 14, 11]",9,1,traffic-light-mouselab,12,3,0.0519999994799999,0.05033333283,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,10.0,5,5,True,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[4, 8, 3, 1, 4], [7, 3, 2, 5, 6], [3, 8, 6, 4, 6]]","[8, 21, 1]",10,1,traffic-light-mouselab,12,0,0.06066666606,0.05566666611,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,22.0,5,5,True,0
False,False,"[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 6, 5, 9, 6], [7, 8, 5, 3, 3], [8, 5, 4, 5, 4]]","[28, 1, 1]",11,0,traffic-light-mouselab,12,3,0.0866666658,0.0849999991499999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,5,36.0,5,5,True,3
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[2, 5, 6, 7, 4], [6, 3, 4, 3, 7], [4, 6, 3, 3, 6]]","[14, 5, 11]",12,2,traffic-light-mouselab,12,3,0.04866666618,0.04266666624,"[0, 1, 2, 3, 4, 13]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,5,10.0,6,1,False,4
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[5, 2, 7, 7, 8], [6, 4, 5, 6, 6], [6, 6, 2, 2, 5]]","[18, 8, 4]",13,1,traffic-light-mouselab,12,4,0.07066666596,0.0659999993399999,"[5, 6, 7, 8, 9, 0, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,16.0,8,5,True,4
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[6, 5, 4, 5, 2], [6, 6, 7, 2, 7], [3, 5, 9, 2, 4]]","[1, 27, 2]",14,1,traffic-light-mouselab,12,2,0.07033333263,0.06533333268,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,34.0,5,5,True,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[8, 5, 6, 8, 8], [4, 5, 5, 5, 2], [6, 6, 5, 5, 9]]","[23, 4, 3]",15,2,traffic-light-mouselab,12,0,0.07266666594,0.06766666599,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,26.0,5,0,False,3
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[6, 5, 8, 4, 6], [9, 6, 2, 4, 4], [5, 6, 5, 3, 4]]","[7, 11, 12]",16,0,traffic-light-mouselab,12,1,0.05766666609,0.05266666614,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,6.0,5,0,False,0
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 2, 6, 4, 3], [7, 3, 6, 7, 4], [5, 4, 6, 7, 3]]","[12, 15, 3]",17,1,traffic-light-mouselab,12,0,0.0599999994,0.0549999994499999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,14.0,5,5,True,0
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[4, 4, 3, 6, 4], [5, 4, 5, 5, 6], [7, 2, 3, 4, 2]]","[23, 4, 3]",18,1,traffic-light-mouselab,12,3,0.0566666661,0.05166666615,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,26.0,5,0,False,3
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[5, 4, 3, 4, 4], [4, 5, 5, 4, 4], [5, 6, 4, 4, 7]]","[7, 18, 5]",19,1,traffic-light-mouselab,12,1,0.04933333284,0.04766666619,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,16.0,5,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[4, 5, 4, 6, 8], [6, 6, 5, 5, 4], [7, 0, 7, 5, 5]]","[19, 8, 3]",20,0,traffic-light-mouselab,12,4,0.06633333267,0.0613333327199999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,18.0,5,5,True,4
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[7, 5, 5, 4, 5], [5, 4, 3, 6, 0], [6, 5, 6, 4, 7]]","[24, 1, 5]",21,1,traffic-light-mouselab,12,0,0.06766666599,0.06266666604,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,28.0,5,0,False,0
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[4, 6, 7, 6, 9], [3, 5, 2, 3, 5], [5, 5, 6, 7, 7]]","[2, 4, 24]",22,2,traffic-light-mouselab,12,3,0.06399999936,0.0623333327099999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,28.0,5,5,True,4
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[5, 5, 5, 6, 6], [7, 7, 5, 4, 4], [1, 3, 5, 9, 4]]","[13, 10, 7]",23,1,traffic-light-mouselab,12,0,0.04733333286,0.04566666621,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,6.0,5,5,True,3
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[6, 5, 9, 5, 5], [2, 3, 3, 6, 6], [3, 4, 7, 6, 5]]","[23, 1, 6]",24,0,traffic-light-mouselab,12,2,0.0839999991599999,0.0789999992099999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,5,26.0,5,5,True,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[7, 6, 2, 6, 5], [2, 5, 4, 5, 4], [7, 4, 7, 7, 4]]","[16, 9, 5]",25,1,traffic-light-mouselab,12,0,0.0549999994499999,0.0499999994999999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,5,12.0,5,0,False,3
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[4, 3, 2, 6, 2], [6, 4, 5, 7, 3], [3, 5, 7, 6, 4]]","[16, 6, 8]",26,1,traffic-light-mouselab,12,3,0.06199999938,0.0593333327399999,"[5, 6, 7, 8, 9, 3]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,12.0,6,5,True,3
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[7, 3, 6, 7, 3], [4, 5, 7, 6, 3], [2, 5, 4, 2, 4]]","[11, 17, 2]",27,2,traffic-light-mouselab,12,2,0.06433333269,0.0593333327399999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,5,16.0,5,0,False,2
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 7, 7, 6, 3], [3, 3, 6, 2, 6], [6, 5, 8, 5, 5]]","[7, 11, 12]",28,2,traffic-light-mouselab,12,2,0.07033333263,0.06866666598,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,6.0,5,5,True,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 4, 4, 3, 6], [6, 5, 4, 7, 4], [4, 5, 5, 4, 4]]","[25, 3, 2]",29,0,traffic-light-mouselab,12,4,0.0566666661,0.05166666615,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,30.0,5,5,True,4
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[4, 6, 5, 4, 7], [10, 9, 7, 3, 2], [5, 5, 2, 5, 5]]","[5, 22, 3]",30,1,traffic-light-mouselab,12,0,0.0849999991499999,0.0833333325,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,3,5,24.0,5,5,True,0
True,False,"[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 5, 7], [7, 6, 5, 3, 2], [4, 7, 6, 5, 6]]","[23, 2, 5]",1,0,traffic-light-mouselab,74,4,0.0649999993499999,0.0633333327,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,26.0,5,5,True,4
True,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 6, 7, 6, 3], [7, 5, 6, 3, 6], [1, 3, 4, 9, 5]]","[15, 8, 7]",2,1,traffic-light-mouselab,74,2,0.0603333327299999,0.0553333327799999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,10.0,5,0,False,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[6, 4, 5, 6, 5], [7, 7, 2, 3, 6], [6, 3, 2, 4, 4]]","[7, 21, 2]",3,0,traffic-light-mouselab,74,0,0.0669999993299999,0.06199999938,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,22.0,5,0,False,0
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[8, 4, 3, 4, 5], [7, 4, 6, 6, 5], [6, 3, 6, 4, 5]]","[1, 2, 27]",4,2,traffic-light-mouselab,74,0,0.0613333327199999,0.0563333327699999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,34.0,5,5,True,0
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[6, 4, 5, 5, 4], [4, 4, 6, 8, 5], [8, 8, 3, 5, 6]]","[6, 2, 22]",5,2,traffic-light-mouselab,74,0,0.0733333326,0.07166666595,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,24.0,5,5,True,0
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 5, 5, 2, 4], [7, 5, 2, 4, 7], [4, 6, 4, 5, 5]]","[3, 22, 5]",6,2,traffic-light-mouselab,74,0,0.06099999939,0.0559999994399999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,5,24.0,5,0,False,4
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 7, 3, 4, 4], [2, 6, 5, 8, 4], [7, 8, 2, 8, 7]]","[5, 2, 23]",7,2,traffic-light-mouselab,74,1,0.0769999992299999,0.0719999992799999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,26.0,5,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 6, 4, 2, 5], [4, 4, 5, 4, 4], [1, 6, 5, 3, 5]]","[25, 1, 4]",8,0,traffic-light-mouselab,74,1,0.0593333327399999,0.0543333327899999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,30.0,5,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 8, 5, 5, 4], [4, 4, 6, 5, 8], [4, 4, 4, 3, 5]]","[9, 3, 18]",9,0,traffic-light-mouselab,74,4,0.0499999994999999,0.0449999995499999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,5,16.0,5,0,False,1
False,False,"[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 2, 5, 4, 6], [5, 7, 2, 5, 3], [4, 7, 3, 5, 7]]","[6, 17, 7]",10,0,traffic-light-mouselab,74,1,0.0599999994,0.0549999994499999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,5,14.0,5,0,False,1
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[7, 6, 2, 4, 5], [4, 3, 5, 5, 5], [5, 6, 4, 6, 5]]","[7, 18, 5]",11,1,traffic-light-mouselab,74,2,0.04133333292,0.03966666627,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,16.0,5,5,True,4
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[6, 3, 4, 6, 4], [4, 2, 9, 6, 4], [4, 6, 6, 3, 4]]","[18, 10, 2]",12,2,traffic-light-mouselab,74,0,0.0519999994799999,0.0469999995299999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,5,16.0,5,0,False,2
False,False,"[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[7, 6, 6, 5, 3], [6, 7, 7, 5, 6], [3, 3, 0, 4, 7]]","[26, 3, 1]",13,0,traffic-light-mouselab,74,0,0.06766666599,0.0659999993399999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,32.0,5,5,True,0
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[5, 4, 5, 4, 7], [5, 4, 4, 6, 2], [5, 1, 6, 5, 5]]","[3, 3, 24]",14,2,traffic-light-mouselab,74,2,0.0569999994299999,0.0553333327799999,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,28.0,5,5,True,2
False,False,"[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[7, 5, 6, 3, 4], [2, 8, 5, 7, 4], [10, 5, 6, 2, 7]]","[14, 11, 5]",15,0,traffic-light-mouselab,74,0,0.0566666661,0.0549999994499999,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,10.0,5,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 2, 5, 4, 3], [9, 8, 8, 4, 2], [5, 4, 3, 7, 4]]","[7, 21, 2]",16,1,traffic-light-mouselab,74,0,0.0733333326,0.06833333265,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,5,22.0,5,5,True,0
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[6, 3, 9, 8, 4], [4, 3, 4, 6, 3], [6, 4, 4, 4, 5]]","[20, 4, 6]",17,1,traffic-light-mouselab,74,2,0.0733333326,0.06833333265,"[0, 1, 2, 3, 4]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,5,20.0,5,0,False,2
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[6, 5, 3, 4, 6], [5, 7, 2, 5, 3], [5, 4, 3, 4, 4]]","[3, 12, 15]",18,1,traffic-light-mouselab,74,1,0.0529999994699999,0.05033333283,"[5, 6, 7, 8, 9, 11]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,14.0,6,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[4, 6, 6, 6, 8], [5, 4, 5, 2, 6], [6, 5, 4, 3, 5]]","[1, 26, 3]",19,2,traffic-light-mouselab,74,4,0.05966666607,0.05466666612,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,32.0,5,0,False,4
False,False,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[5, 5, 5, 5, 6], [2, 5, 6, 5, 2], [4, 7, 7, 4, 6]]","[3, 11, 16]",20,2,traffic-light-mouselab,74,2,0.06433333269,0.06266666604,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,14.0,5,5,True,2
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[7, 4, 3, 6, 6], [6, 4, 6, 5, 4], [4, 5, 8, 4, 3]]","[4, 20, 6]",21,1,traffic-light-mouselab,74,0,0.0573333327599999,0.05566666611,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,20.0,5,5,True,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 6, 7, 7, 10], [6, 6, 2, 5, 5], [8, 5, 4, 5, 3]]","[14, 13, 3]",22,1,traffic-light-mouselab,74,4,0.07133333262,0.06533333268,"[0, 1, 2, 3, 4, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,14.0,6,1,False,4
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[4, 8, 7, 4, 5], [3, 5, 1, 9, 7], [3, 6, 7, 2, 4]]","[1, 2, 27]",23,0,traffic-light-mouselab,74,2,0.0659999993399999,0.06099999939,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,34.0,5,0,False,2
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 5, 6, 2, 4], [6, 9, 6, 3, 4], [5, 3, 7, 8, 5]]","[10, 19, 1]",24,1,traffic-light-mouselab,74,1,0.07466666592,0.06966666597,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,5,18.0,5,5,True,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[10, 3, 6, 7, 5], [4, 3, 6, 2, 0], [6, 4, 7, 5, 4]]","[10, 17, 3]",25,1,traffic-light-mouselab,74,2,0.06099999939,0.0559999994399999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,14.0,5,5,True,0
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[7, 3, 10, 2, 6], [6, 7, 6, 2, 6], [4, 0, 6, 5, 5]]","[11, 4, 15]",26,2,traffic-light-mouselab,74,2,0.07466666592,0.06966666597,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,12.0,5,5,True,2
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[6, 5, 4, 5, 7], [5, 9, 5, 4, 5], [5, 5, 6, 3, 5]]","[6, 8, 16]",27,1,traffic-light-mouselab,74,2,0.0533333327999999,0.04833333285,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,5,12.0,5,0,False,1
False,True,"[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[5, 6, 7, 4, 5], [2, 5, 8, 4, 5], [5, 4, 6, 4, 7]]","[10, 9, 11]",28,2,traffic-light-mouselab,74,4,0.0573333327599999,0.05233333281,"[10, 11, 12, 13, 14]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,5,2.0,5,5,True,2
False,False,"[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[7, 7, 6, 6, 5], [5, 6, 4, 5, 8], [4, 6, 2, 6, 7]]","[1, 28, 1]",29,1,traffic-light-mouselab,74,4,0.07866666588,0.0769999992299999,"[5, 6, 7, 8, 9]",[],[],[],[],0.0,0.0,highlight,False,claude-sonnet-4-5-20250929,0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,3,5,36.0,5,5,True,4
